col_date,col_mois,col_saison,col_mode_transport,col_ville,col_capacite_places,col_capacite_debout,col_capacite_totale,col_taux_occupation_moyen,col_voyageurs_moyen,col_voyageurs_max,col_nb_services_jour,col_km_parcourus_mensuel,col_source
2024-07-18 00:00:00,7.84,6.69,TGV,Strasbourg,50,5,350,7.81,6.32,8.59,1.27,4.52,Data.gouv.fr
2024-02-21 00:00:00,3.46,3.56,Tramway,Toulouse,350,350,5,8.16,6.61,4.37,8.57,5.21,SNCF_Open_Data
2024-09-27 00:00:00,3.82,3.23,Transilien,Strasbourg,800,5,120,2.65,2.82,6.45,8.66,1.22,Airparif
2024-05-11 00:00:00,7.82,2.6,TER,Nice,5,120,120,1.97,3.84,1.3,6.95,8.09,RATP_Open_Data_2024
2024-07-16 00:00:00,4.65,2.63,RER,Toulouse,800,120,800,8.33,4.2,8.58,5.44,1.5,RATP_Open_Data_2024
2024-11-25 00:00:00,3.3,1.29,Transilien,Montpellier,5,50,50,1.92,1.73,2.83,7.04,5.59,RATP_Open_Data_2024
2024-12-23 00:00:00,6.17,1.56,Transilien,Montpellier,50,800,50,2.32,8.32,8.68,5.54,1.77,Météo-France
2024-01-23 00:00:00,8.1,4.15,TER,Bordeaux,120,50,120,8.44,4.59,6.41,2.75,6.55,Airparif
2024-08-18 00:00:00,4.21,6.83,Bus RATP,Marseille,800,50,350,6.58,4.25,2.09,4.44,8.24,SNCF_Open_Data
2024-04-03 00:00:00,1.29,2.01,Métro,Bordeaux,5,5,120,3.75,5.24,2.11,7.6,6.81,SNCF_Open_Data
2024-02-14 00:00:00,2.68,7.64,Métro,Nice,350,50,50,7.93,1.82,1.26,2.7,4.45,Data.gouv.fr
2024-07-21 00:00:00,2.94,2.24,TGV,Nice,120,800,5,1.98,4.25,8.59,3.2,6.92,Météo-France
2024-01-12 00:00:00,2.76,7.31,Métro,Paris,120,120,5,5.96,2.15,2.27,1.51,5.01,RATP_Open_Data_2024
2024-09-30 00:00:00,6.27,2.5,TGV,Toulouse,50,120,50,3.75,5.68,2.78,4.61,5.42,Data.gouv.fr
2024-05-11 00:00:00,3.07,1.81,TER,Lyon,800,350,800,4.61,5.23,8.43,2.06,3.21,SNCF_Open_Data
2024-12-14 00:00:00,2.42,7.34,Bus RATP,Strasbourg,350,800,120,2.82,1.46,1.39,6.1,8.31,Météo-France
2024-05-10 00:00:00,3.22,6.61,TGV,Marseille,800,350,800,5.85,5.49,5.97,1.77,6.74,Data.gouv.fr
2024-02-15 00:00:00,8.79,5.4,RER,Lyon,350,50,5,7.72,7.53,1.78,4.22,2.57,Météo-France
2024-08-03 00:00:00,7.66,8.3,TGV,Marseille,120,800,350,4.64,8.3,6.07,8.5,1.3,Data.gouv.fr
2024-05-24 00:00:00,5.02,5.11,TER,Marseille,120,50,120,2.27,4.11,4.54,6.02,2.97,Data.gouv.fr
2024-06-14 00:00:00,6.47,6.48,Bus RATP,Marseille,800,120,5,6.35,5.17,6.86,1.21,8.24,SNCF_Open_Data
2024-06-03 00:00:00,1.99,5.0,TER,Paris,50,350,120,2.73,1.97,7.04,5.34,7.25,Airparif
2024-03-15 00:00:00,4.66,4.75,Bus RATP,Paris,350,50,800,7.14,8.52,1.64,7.04,2.64,Data.gouv.fr
2024-05-23 00:00:00,7.67,1.25,TER,Toulouse,5,50,800,2.46,5.82,7.57,2.68,3.6,Météo-France
2024-09-10 00:00:00,4.61,3.2,Tramway,Lyon,50,5,120,5.35,3.02,4.53,3.16,2.13,Data.gouv.fr
2024-06-05 00:00:00,2.61,2.43,Bus RATP,Toulouse,350,350,50,6.23,4.65,1.99,6.19,3.86,RATP_Open_Data_2024
2024-08-09 00:00:00,5.8,5.86,Transilien,Paris,50,50,120,2.66,6.63,4.28,8.19,4.9,Data.gouv.fr
2024-04-05 00:00:00,3.73,5.19,TER,Nantes,50,50,800,2.69,4.3,8.34,4.55,8.21,Airparif
2024-08-16 00:00:00,5.69,6.96,RER,Montpellier,120,800,350,2.5,1.58,4.69,7.52,6.79,Data.gouv.fr
2024-04-01 00:00:00,4.02,8.32,Tramway,Toulouse,120,120,120,1.32,5.55,5.77,2.04,1.81,Data.gouv.fr
2024-09-05 00:00:00,2.29,2.48,Transilien,Lyon,50,120,350,3.85,2.67,1.59,1.5,2.86,Airparif
2024-12-19 00:00:00,4.05,7.83,Tramway,Strasbourg,5,800,50,5.56,2.59,2.27,8.22,4.93,Data.gouv.fr
2024-03-16 00:00:00,4.71,7.52,TER,Nice,800,350,5,7.91,6.11,5.57,4.34,6.66,RATP_Open_Data_2024
2024-03-19 00:00:00,2.14,5.92,Transilien,Nice,800,5,350,1.41,2.62,1.62,4.74,3.73,SNCF_Open_Data
2024-09-19 00:00:00,4.36,3.95,Transilien,Nice,350,50,350,5.11,5.94,1.4,5.2,6.17,SNCF_Open_Data
2024-09-14 00:00:00,7.45,2.66,RER,Toulouse,5,5,50,6.45,1.52,2.25,3.25,1.89,Météo-France
2024-07-02 00:00:00,3.66,8.16,Bus RATP,Lyon,50,350,350,5.89,7.2,5.27,6.73,2.43,SNCF_Open_Data
